강의구분,수강학년,과목코드,과목명,교수명,수업시간,학점,단과대학,학과,수강인원,수강정원,강의평점
전공필수,1학년,8005181-01,수의기본해부학 및 실험,남상윤,"월02 ,03 [E12-1-a108] 월05 ,06 ,07 ,08 ,09 [E12-2-102] 수06 ,07 [E12-1-a108]",4,수의과대학,수의학과,41,60,0
전공필수,2학년,8005003-01,수의기생충학및실험I,이승헌,"목07 ,08 [E12-1-a105] 목09 ,10 [E12-1-a306]",2,수의과대학,수의학과,54,60,0
전공필수,2학년,8005009-01,수의면역학,"김석용, 최경철","월03 목05 ,06 [E12-1-a105]",3,수의과대학,수의학과,55,60,0
전공필수,2학년,8005023-01,수의약리학및실험I,성연희,"화02 ,03 수06 ,07 ,08 ,09 [E12-1-a105]",3,수의과대학,수의학과,54,60,0
전공필수,2학년,8005062-01,수의독성학및실험 I,"고제원, 최은경","월00 [E12-1-a404] 월01 ,02 [E12-1-a105] 화05 ,06 ,07 [E12-2-303]",2,수의과대학,수의학과,52,60,0
전공필수,2학년,8005063-01,수의바이러스성감염병학및실험,이상명,"화08 ,09 ,10 수01 ,02 ,03 [E12-1-a105]",3,수의과대학,수의학과,55,60,0
전공필수,2학년,8005064-01,실험동물의학및실험 I,박동선,"금01 ,02 ,03 [E12-1-a105] 금05 ,06 ,07 [E12-2-303]",3,수의과대학,수의학과,54,60,0
전공필수,2학년,8005124-01,수의병리학및실험I,"김수종, 안병우","월05 ,06 [E12-1-a105] 월07 ,08 ,09 [E12-2-307] 목02 ,03 [E12-1-a105]",4,수의과대학,수의학과,54,60,0
전공필수,3학년,8005068-01,수의내과학및실습 I,"강병택, 김학현, 양만표, 윤태식","월05 ,06 ,07 ,08 ,09 ,10 수01 ,02 [E12-1-a107]",4,수의과대학,수의학과,32,60,0
전공필수,3학년,8005069-01,수의외과학및실습 I,"김근형, 이성인, 최석화","목01 ,02 금05 ,06 ,07 ,08 ,09 ,10 [E12-1-a107]",4,수의과대학,수의학과,32,60,0
전공필수,3학년,8005070-01,수의산과학및실습 I,"강현구, 정재관","월01 ,02 수06 ,07 ,08 ,09 ,10 [E12-1-a107]",4,수의과대학,수의학과,32,60,0
전공필수,3학년,8005071-01,수의방사선학및실습,장동우,"수03 ,05 금01 ,02 ,03 [E12-1-a107]",2,수의과대학,수의학과,31,60,0
전공필수,3학년,8005146-01,조류질병학 및 실습 I,모인필,"목06 ,07 ,08 ,09 [E12-1-a107]",2,수의과대학,수의학과,32,60,0
전공필수,3학년,8005179-01,수의진단검사의학 및 실습 I,나기정,"화05 ,06 ,07 ,08 [E12-1-a107]",2,수의과대학,수의학과,32,60,0
전공필수,3학년,8005222-01,수생생물의학 I,허강준,"화02 ,03 목03 ,05 [E12-1-a107]",2,수의과대학,수의학과,27,60,5
전공필수,4학년,8005050-01,환경위생학및실험,"민경덕, 이범준","수01 ,02 ,03 ,05 ,06 [E12-2-109]",3,수의과대학,수의학과,29,60,0
전공필수,4학년,8005060-01,수의생물공학,현상환,"목02 ,03 [E12-2-109]",2,수의과대학,수의학과,35,60,0
전공필수,4학년,8005145-01,야생동물의학 및 실습,정동혁,"수07 ,08 ,09 ,10 [E12-2-109]",2,수의과대학,수의학과,32,60,0
전공필수,4학년,8005215-01,수의피부과학 I,강병택,"목05 ,08 [E12-2-109] 목06 ,07 [E12-1-b205]",2,수의과대학,수의학과,30,50,0
전공필수,4학년,8005608-01,수의안과학,박경미,"월05 ,06 ,07 ,08 [E12-2-109]",2,수의과대학,수의학과,27,60,0
전공선택,4학년,8005609-01,기초수의학심화프로그램I(캡스톤디자인),"이현직, 정의배, 최경철, 현상환","월00 ,04 화00 ,04 수00 ,04 목00 ,04 금00 ,04 토00 ,04 [E12-2-109]",6,수의과대학,수의학과,5,60,0
전공선택,4학년,8005609-02,기초수의학심화프로그램I(캡스톤디자인),"김대중, 남상윤, 성연희","월00 ,04 화00 ,04 수00 ,04 목00 ,04 금00 ,04 토00 ,04 [E12-2-113]",6,수의과대학,수의학과,2,60,0
전공선택,4학년,8005610-01,예방수의학심화프로그램I(캡스톤디자인),"김수종, 안병우, 이범준, 허강준","월00 ,04 화00 ,04 수00 ,04 목00 ,04 금00 ,04 토00 ,04 [E12-1-a105]",6,수의과대학,수의학과,3,55,0
전공선택,4학년,8005610-02,예방수의학심화프로그램I(캡스톤디자인),"민경덕, 이상명, 이승헌, 이완규","월00 ,04 화00 ,04 수00 ,04 목00 ,04 금00 ,04 토00 ,04 [E12-1-a107]",6,수의과대학,수의학과,1,50,0
전공선택,4학년,8005617-01,수의임상학 심화실습Ⅰ,"강병택, 김근형, 양만표, 이성인, 최석화","화05 ,06 ,07 ,08 ,09 ,10 [E12-2-103]",3,수의과대학,수의학과,7,60,0
전공선택,4학년,8005617-02,수의임상학 심화실습Ⅰ,"강현구, 김학현, 나기정, 박경미, 장동우, 정동혁","금05 ,06 ,07 ,08 ,09 ,10 [E12-1-a106]",3,수의과대학,수의학과,3,50,0
전공필수,4학년,8005618-01,동물병원 진료실습Ⅰ,"강병택, 강현구, 김근형, 김학현, 나기정, 박경미, 이성인, 장동우, 정동혁","토02 ,03 ,05 ,06 [E12-2-109]",2,수의과대학,수의학과,15,60,0
전공선택,4학년,8005620-01,임상증례 심화실습 I(캡스톤디자인),"강병택, 김근형, 양만표, 이성인, 최석화","월00 ,04 화00 ,04 수00 ,04 목00 ,04 금00 ,04 토00 ,04 [E12-1-a108]",6,수의과대학,수의학과,4,50,0
전공선택,4학년,8005620-02,임상증례 심화실습 I(캡스톤디자인),"강현구, 김학현, 나기정, 박경미, 장동우, 정동혁","월00 ,04 화00 ,04 수00 ,04 목00 ,04 금00 ,04 토00 ,04 [E12-1-a205]",6,수의과대학,수의학과,2,50,0
전공선택,4학년,8005625-01,기초수의학 종합평가 Ⅰ,"이현직, 정의배, 최경철, 현상환","화05 ,06 ,07 ,08 ,09 ,10 [E12-2-109]",3,수의과대학,수의학과,3,60,0
전공선택,4학년,8005625-02,기초수의학 종합평가 Ⅰ,"김대중, 남상윤, 성연희","금06 ,07 ,08 ,09 ,10 ,11 [E12-2-102]",3,수의과대학,수의학과,1,60,0
전공선택,4학년,8005626-01,예방수의학 종합평가 Ⅰ,"김수종, 안병우, 이범준, 허강준","화05 ,06 ,07 ,08 ,09 ,10 [E12-1-a306]",3,수의과대학,수의학과,4,50,0
전공선택,4학년,8005626-02,예방수의학 종합평가 Ⅰ,"민경덕, 이상명, 이승헌, 이완규","금05 ,06 ,07 ,08 ,09 ,10 [E12-2-109]",3,수의과대학,수의학과,3,60,0
전공필수,3학년,8310001-01,약품물리 I,박일영,"수02 ,03 [오송802(802-203)]",2,약학대학,약학과,19,40,0
전공필수,3학년,8310002-01,약품분석학 I,김지훈,"금05 ,06 ,07 [오송802(802-205)]",3,약학대학,약학과,20,40,0
전공필수,3학년,8310003-01,생약학 I,황방연,"화01 ,02 ,03 [오송802(802-204)]",3,약학대학,약학과,19,60,0
전공필수,3학년,8310004-01,약품생화학 I,한상배,"월01 ,02 ,03 [오송802(802-204)]",3,약학대학,약학과,19,60,0
전공선택,3학년,8310006-01,해부생리학 I,손동주,"목02 ,03 [오송802(802-402)]",2,약학대학,약학과,35,70,0
전공필수,3학년,8310075-01,제약산업학,김주영,"금01 ,02 ,03 [오송802(802-404)]",3,약학대학,약학과,37,70,0
전공선택,3학년,8310083-01,건강기능식품,손동주,"화05 ,06 [오송802(802-402)]",2,약학대학,약학과,30,70,0
전공선택,4학년,8310015-01,병태생리학 I,노윤석,"수08 ,09 [오송802(802-404)]",2,약학대학,약학과,43,70,0
전공필수,4학년,8310018-01,약품미생물학 I,이종길,"목02 ,03 [오송802(802-404)]",2,약학대학,약학과,25,70,0
전공필수,4학년,8310020-01,약물학I,윤재석,"월06 ,07 ,08 [오송802(802-203)]",3,약학대학,약학과,25,40,0
전공필수,4학년,8310022-01,약물소재실습,"박일영, 이미경, 이수재, 정재경, 황방연","화05 ,06 ,07 ,08 [오송802(802-407)]",1,약학대학,약학과,24,40,0
전공선택,4학년,8310023-01,분자생물학,김영수,"수05 ,06 ,07 [오송802(802-402)]",3,약학대학,약학과,20,70,0
전공선택,4학년,8310026-01,공중보건학,유환수,"수02 ,03 [오송802(802-404)]",2,약학대학,약학과,43,70,2
전공필수,4학년,8310081-01,약품제조화학I,정재경,"월02 ,03 [오송802(802-205)]",2,약학대학,약학과,25,40,0
전공선택,5학년,8310014-01,조제학,한지민,"수02 ,03 [오송802(802-402)]",2,약학대학,약학과,34,70,0
전공필수,5학년,8310037-01,약제학 I,신대환,"목01 ,02 ,03 [오송802(802-205)]",3,약학대학,약학과,16,40,0
전공필수,5학년,8310038-01,약물치료학 I,한지민,"화01 ,02 ,03 [오송802(802-203)]",3,약학대학,약학과,16,40,0
전공필수,5학년,8310039-01,예방약학 I,유환수,"월01 ,02 ,03 [오송802(802-404)]",3,약학대학,약학과,33,70,0
전공필수,5학년,8310040-01,약물기능실습,"유환수, 윤재석","수05 ,06 ,07 ,08 [오송802(802-407)]",1,약학대학,약학과,14,40,0
전공선택,5학년,8310041-01,약물요법 I,이경은,"월06 ,07 [오송802(802-402)]",2,약학대학,약학과,25,70,0
전공선택,5학년,8310042-01,한약제제학,이미경,"목05 ,06 ,07 [오송801(801-205)]",3,약학대학,약학과,16,70,0
전공선택,5학년,8310086-01,바이오인공지능,송난,"금02 ,03 [오송801(801-205)]",2,약학대학,약학과,3,70,0
전공선택,6학년,8310088-01,기초약무실습I,이경은,"월00 ,01 ,02 ,03 [S3-101(31-101)]",2,약학대학,약학과,3,80,0
전공선택,6학년,8310102-01,기본 실무실습I,"김지훈, 신대환, 이경은, 한상배","월09 ,10 ,11 ,12 ,13 화09 ,10 ,11 ,12 ,13 수09 ,10 ,11 ,12 ,13 목09 ,10 ,11 ,12 ,13 금09 ,10 ,11 ,12 ,13 [S3-101(31-101)]",9,약학대학,약학과,3,80,0
전공선택,6학년,8310104-01,심화 실무실습I,"김영수, 손동주, 송난, 유환수, 윤재석, 이경은, 이미경, 한상배, 한지민, 황방연","금00 ,01 ,02 ,03 ,04 ,05 토00 ,01 ,02 ,03 ,04 ,05 ,06 ,07 ,08 ,09 ,10 ,11 ,12 ,13 [S3-101(31-101)]",4,약학대학,약학과,3,80,0
전공필수,3학년,8311001-01,물리약학 I,이수재,"수02 ,03 [오송802(802-205)]",2,약학대학,제약학과,20,40,0
전공필수,3학년,8311002-01,약품분석학 I,조황의,"금05 ,06 ,07 [오송802(802-203)]",3,약학대학,제약학과,20,40,0
전공필수,3학년,8311003-01,생약학 I,이미경,"화01 ,02 ,03 [오송802(802-205)]",3,약학대학,제약학과,20,40,0
전공필수,3학년,8311004-01,약품생화학 I,김영수,"월02 ,03 [오송802(802-203)]",2,약학대학,제약학과,22,40,0
전공선택,3학년,8311006-01,면역학,이종길,"월06 ,07 화07 [오송802(802-404)]",3,약학대학,제약학과,37,70,0
전공선택,3학년,8311007-01,분자구조와약학,박일영,"목06 ,07 [오송802(802-404)]",2,약학대학,제약학과,26,70,0
전공선택,3학년,8311008-01,유기약화학,정재경,"수05 ,06 [오송802(802-404)]",2,약학대학,제약학과,36,70,0
전공필수,3학년,8311032-01,제약산업학,김주영,"금08 ,09 ,10 [오송802(802-203)]",3,약학대학,제약학과,4,40,0
전공필수,4학년,8311019-01,약물학I,윤재석,"목01 ,02 ,03 [오송802(802-204)]",3,약학대학,제약학과,18,60,0
전공필수,4학년,8311020-01,약품합성학I,현순실,"월06 ,07 ,08 [오송802(802-205)]",3,약학대학,제약학과,18,40,0
전공필수,4학년,8311021-01,생물약학실습,"김영수, 송석길, 이종길, 한상배","화05 ,06 ,07 ,08 [오송802(802-409)]",1,약학대학,제약학과,13,40,0
전공선택,4학년,8311022-01,약동학,정연복,"목05 ,06 ,07 [오송802(802-402)]",3,약학대학,제약학과,41,70,0
전공선택,4학년,8311025-01,기기분석학,김지훈,"화02 ,03 [오송802(802-402)]",2,약학대학,제약학과,40,70,0
전공필수,4학년,8311090-01,약품미생물학I,송석길,"월01 ,02 ,03 [오송802(802-402)]",3,약학대학,제약학과,18,70,0
전공선택,4학년,8311127-01,펩타이드 및 핵산신약,현순실,"금02 ,03 [오송802(802-402)]",2,약학대학,제약학과,34,70,0
전공필수,5학년,8311037-01,약제학 I,신대환,"화01 ,02 ,03 [오송802(802-404)]",3,약학대학,제약학과,18,70,0
전공필수,5학년,8311038-01,약물치료학 I,이경은,"목02 ,03 [오송802(802-203)]",2,약학대학,제약학과,18,40,0
전공필수,5학년,8311039-01,위생약학 I,유환수,"금08 ,09 ,10 [오송802(802-205)]",3,약학대학,제약학과,1,40,0
전공필수,5학년,8311040-01,제제분석실습,"김지훈, 신대환, 정연복","수05 ,06 ,07 ,08 [오송802(802-409)]",1,약학대학,제약학과,9,40,0
전공선택,5학년,8311041-01,의약화학 I,이희순,"화07 ,08 [오송802(802-402)]",2,약학대학,제약학과,34,70,0
전공선택,5학년,8311043-01,생체고분자학,이수재,"화05 ,06 [오송802(802-404)]",2,약학대학,제약학과,24,70,0
전공선택,6학년,8311095-01,기초약무실습I,한지민,"월00 ,01 ,02 ,03 [S3-102(31-102)]",2,약학대학,제약학과,2,50,0
전공선택,6학년,8311108-01,기본실무실습I,"박천웅, 윤재석, 한지민","월09 ,10 ,11 ,12 ,13 화09 ,10 ,11 ,12 ,13 수09 ,10 ,11 ,12 ,13 목09 ,10 ,11 ,12 ,13 금09 ,10 ,11 ,12 ,13 [S3-102(31-102)]",9,약학대학,제약학과,2,50,0
전공선택,6학년,8311110-01,심화 실무실습I,"김지훈, 박일영, 송석길, 신대환, 이수재, 이종길, 정연복, 정재경, 현순실","금00 ,01 ,02 ,03 ,04 ,05 토00 ,01 ,02 ,03 ,04 ,05 ,06 ,07 ,08 ,09 ,10 ,11 ,12 ,13 [S3-102(31-102)]",4,약학대학,제약학과,2,50,0
전공선택,1학년,7448079-01,지구과학 및 실험 I,허윤정,"목02 ,03 ,05 ,06 [E1-2-408(81-408)]",3,연계전공,공통과학교육전공,21,40,0
전공선택,2학년,7448074-01,과학과 교재연구 및 지도법 IV,한신,"목07 ,08 [E1-2-408(81-408)]",2,연계전공,공통과학교육전공,33,40,0
전공선택,4학년,7424068-01,지사고생물학,이정구,"수07 ,08 ,09 [E1-2-408(81-408)]",3,연계전공,공통과학교육전공,24,40,0
전공선택,1학년,7447001-02,일반생물학및실험I,이재권,"화01 ,02 ,03 [E1-2-327(81-327)] 금07 ,08 [E1-1-241(82-241)]",4,연계전공,통합과학교육전공,18,30,5
전공선택,2학년,7446004-01,일반화학및실험I,강호웅,"월07 ,08 [E1-2-304(81-304)] 목07 ,08 [E1-1-226(82-226)]",3,연계전공,통합과학교육전공,11,30,0
전공선택,4학년,4143031-01,분자생물학 개론,김대재,"목01 ,02 ,03 [E1-2-327(81-327)]",3,연계전공,통합과학교육전공,18,35,0
전공필수,4학년,4144002-01,통합사회과 논리 및 논술,김보림,"금02 ,03 ,04 [N18-108]",3,연계전공,통합사회교육전공,2,30,0
전공필수,3학년,4604003-01,과학저널리즘의 이해,박권수,"금05 ,06 ,07 [N14-103(56-103)]",3,융합전공,과학커뮤니케이션,5,48,0
전공필수,2학년,4606001-01,국제개발이론과 실제,정애숙,"목08 ,09 ,10 [N15-358(57-358)]",3,융합전공,국제개발협력과거버넌스,2,20,0
전공필수,3학년,4606003-01,적정기술과 ODA,공기서,"월07 ,08 ,09 [N15-302(57-302)]",3,융합전공,국제개발협력과거버넌스,1,30,0
전공선택,3학년,4611004-01,노인케어복지론,박성희,"금06 ,07 ,08 [N20-1-110(62-110)]",3,융합전공,노인복지,5,40,0
전공선택,4학년,4611003-01,사례관리론,노필순,"화02 ,03 ,04 [N20-1-121(62-121)]",3,융합전공,노인복지,13,45,0
전공필수,3학년,4614003-01,문화재관리 및 행정,강동석,"금07 ,08 ,09 [N16-1-160(58-160)]",3,융합전공,문화유산의공간정보학,3,25,3
전공필수,1학년,4622001-01,문학과문화콘텐츠론,박진숙,"수06 ,07 ,08 [N16-1-325(58-325)]",3,융합전공,문화콘텐츠,30,50,3.29
전공선택,1학년,4622002-01,대중매체와 문화콘텐츠,이지영,"화02 ,03 ,04 [N16-1-325(58-325)]",3,융합전공,문화콘텐츠,25,50,4.5
전공필수,전학년,4623001-01,영어로 읽는 박물관,장승원,"목02 ,03 ,04 [N16-1-160(58-160)]",3,융합전공,박물관전문인력,1,25,4.5
전공필수,전학년,4620001-01,문자와 책의 역사,김경화,"수10 ,11 ,12 [N16-1-228(58-228)]",3,융합전공,번역출판전공,1,50,0
전공필수,2학년,4617004-01,디자인 사고와 혁신 테크노프레너십(캡스톤디자인),황윤민,"수06 ,07 ,08 [N14-308(56-308)]",3,융합전공,벤처비즈니스전공,17,20,0
전공필수,3학년,4617002-01,벤처창업과 기업가정신,김지대,"월07 ,08 ,09 [N14-406(56-406)]",3,융합전공,벤처비즈니스전공,10,50,2.67
전공선택,4학년,4601003-01,정보보호 관리체계 구축 및 인증,조태희,"수10 ,11 ,12 ,13 [N13-306(59-306)]",3,융합전공,보안컨설팅전공,10,30,5
전공선택,4학년,4601004-01,취약점분석 및 모의해킹,연수권,"토01 ,02 ,03 ,04 [N14-307(56-307)]",3,융합전공,보안컨설팅전공,10,60,5
전공선택,4학년,4601006-01,디지털 포렌식,이용수,"월06 ,07 ,08 ,09 [N13-306(59-306)]",3,융합전공,보안컨설팅전공,3,30,4.38
전공선택,4학년,4616003-01,빅데이터와 문화예술,김용채,"수05 ,06 ,07 [S4-1-106(21-106)]",3,융합전공,빅데이터,21,80,3
전공필수,2학년,4615001-01,사회적기업론,네모토 마사쯔구,"금02 ,03 ,04 [N15-358(57-358)]",3,융합전공,사회적기업,2,20,2
전공필수,3학년,4615003-01,사회적 경제와 Governance,김학실,"월07 ,08 ,09 [N15-301(57-301)]",3,융합전공,사회적기업,5,30,0
전공필수,4학년,4602002-01,스마트자동차공학,기석철,"화05 ,06 ,10 ,11 [교육318]",3,융합전공,스마트자동차공학,5,40,0
전공선택,4학년,4619003-01,미디어와 사회,사은숙,"화07 ,08 ,09 [N16-1-325(58-325)]",3,융합전공,언론정보전공,2,50,0
전공필수,전학년,4619001-01,저널리즘과 글쓰기,사은숙,"화04 ,05 ,06 [N14-206(56-206)]",3,융합전공,언론정보전공,2,40,0
전공선택,2학년,5307020-01,영어음성학,,,3,융합전공,영.한 통역,0,0,0
전공선택,2학년,5307028-01,영어회화I,,,3,융합전공,영.한 통역,0,0,0
전공선택,2학년,5307057-01,영어듣기,,,3,융합전공,영.한 통역,0,0,0
전공선택,2학년,5307064-01,문학 번역 연습,,,3,융합전공,영.한 통역,1,0,0
전공선택,2학년,5307065-01,영어토론연습,,,3,융합전공,영.한 통역,0,0,0
전공선택,4학년,4621005-01,인턴십 Ⅰ,,,3,융합전공,영.한 통역,0,0,0
전공선택,4학년,5307066-01,영미 드라마 번역,,,3,융합전공,영.한 통역,0,0,0
전공필수,전학년,4621001-01,통역의 이론과 실제,박희본,"목06 ,07 ,08 [N16-1-325(58-325)]",3,융합전공,영.한 통역,4,50,5
전공선택,전학년,4621002-01,초급 통역 연습,류기택,"월06 ,07 ,08 [N16-1-325(58-325)]",3,융합전공,영.한 통역,1,50,0
전공선택,2학년,4613001-01,경찰학개론,조성,"목09 ,10 ,11 [N18-206]",3,융합전공,위기관리,6,40,3.4
전공필수,3학년,4613003-01,재난관리론,김아연,"금02 ,03 ,04 [N15-450(57-450)]",3,융합전공,위기관리,9,45,0
전공필수,4학년,4618003-01,프로젝트 기획?평가방법론,공기서,"목07 ,08 ,09 [S21-5-428A(91-428A)]",3,융합전공,해외농업개발ㆍ협력전공,2,50,0
전공필수,1학년,8702001-01,디자인개론Ⅰ,김재홍,"화06 ,07 ,08 ,09 [N16-2-503(65A-503)]",3,융합학과군,디자인학과,15,15,0
전공선택,1학년,8702003-01,평면디자인Ⅰ,임아재,"목06 ,07 ,08 ,09 [N16-2-503(65A-503)]",2,융합학과군,디자인학과,12,20,4
전공선택,1학년,8702004-01,입체디자인Ⅰ,심복섭,"월06 ,07 ,08 ,09 [N16-2-503(65A-503)]",2,융합학과군,디자인학과,10,20,0
전공선택,1학년,8702047-01,형태분석과 도법I,정지홍,"수01 ,02 ,03 ,04 [N16-2-503(65A-503)]",2,융합학과군,디자인학과,11,20,0
전공필수,2학년,8702049-01,디자인사,김재홍,"수07 ,08 ,09 [N16-2-507(65A-507)]",3,융합학과군,디자인학과,8,20,0
전공필수,2학년,8702050-01,타이포그래피,노상용,"목06 ,07 ,08 ,09 [N16-2-507(65A-507)]",2,융합학과군,디자인학과,11,20,0
전공선택,2학년,8702052-01,그래픽오브제디자인I,심복섭,"화06 ,07 ,08 ,09 [N16-2-507(65A-507)]",2,융합학과군,디자인학과,10,20,3
