강의구분,수강학년,과목코드,과목명,교수명,수업시간,학점,,강의평점,수강인원,수강정원
전공필수,4학년,5963314-01,물리학연구(캡스톤디자인),강병원,"월05 ,06 [S1-1-245(40-245)]",2,,,17,70
전공선택,4학년,5963315-01,고체물리학 I,방준혁,"수07 ,08 ,09 [S1-1-245(40-245)]",3,,,26,70
전공선택,4학년,5963317-01,반도체 공정,김가현,"화07 ,08 ,09 [S1-1-245(40-245)]",3,,,27,70
전공선택,4학년,5963323-01,방사광가속기 개론,신현준,"월07 ,08 ,09 [S1-1-245(40-245)]",3,,,11,70
전공선택,1학년,5911136-01,생명과학영어,이찬희,"월01 ,02 ,03 [S1-6-210(36-210)]",3,,,45,110
전공선택,2학년,5911011-01,생화학I,이성근,"화06 ,07 ,08 [S1-6-208(36-208)]",3,,,29,50
전공필수,2학년,5911038-01,미생물학,김양훈,"화01 ,02 ,03 [S1-6-208(36-208)]",3,,,31,50
전공필수,2학년,5911038-02,미생물학,박윤신,"금05 ,06 ,07 [S1-6-208(36-208)]",3,,,11,50
전공필수,2학년,5911227-01,미생물학실험I,노동현,"월04 ,05 ,06 ,07 ,08 ,09 [S1-5-324(37-324a)]",3,,,11,20
전공필수,2학년,5911227-02,미생물학실험I,이성근,"수04 ,05 ,06 ,07 ,08 ,09 [S1-5-324(37-324a)]",3,,,21,20
전공선택,2학년,5911229-01,분자세포생물학I,안지영,"월01 ,02 ,03 [S1-6-208(36-208)]",3,,,27,50
전공선택,2학년,5911230-01,미생물생태학,이동훈,"수01 ,02 ,03 [S1-6-208(36-208)]",3,,,15,50
전공선택,3학년,5911144-01,분자 미생물공학,노동현,수A2 금A2 [S1-4-317(43-317)],3,,,33,40
전공필수,3학년,5911236-01,시스템미생물학실험(캡스톤지다인),김양훈,"화04 ,05 ,06 ,07 ,08 ,09 [S1-5-324(37-324a)]",3,,,30,25
전공선택,3학년,5911237-01,유전체와 재생의학,박윤신,"수06 ,07 ,08 [S1-6-208(36-208)]",3,,,32,50
전공선택,3학년,5911239-01,생명정보학,김혜권,"금05 ,06 ,07 [S1-4-317(43-317)]",3,,,39,40
전공선택,3학년,5911242-01,환경미생물 및 메타지놈학,이성근,"월06 ,07 ,08 [S1-6-208(36-208)]",3,,,2,50
전공선택,3학년,5911249-01,미생물계통분류학,이동훈,"목07 ,08 ,09 [S1-6-208(36-208)]",3,,,27,50
전공선택,4학년,5911016-01,병원미생물학,안지영,"화06 ,07 ,08 [S1-4-317(43-317)]",3,,,21,40
전공선택,4학년,5911245-01,의생명산업,박윤신,"목06 ,07 ,08 [S1-4-317(43-317)]",3,,,29,40
전공선택,4학년,5911246-01,미생물분석 및 품질관리,노동현,"목02 ,03 ,04 [S1-4-317(43-317)]",3,,,40,40
전공선택,4학년,5911248-01,분자바이러스학,김혜권,"월01 ,02 ,03 [S1-4-317(43-317)]",3,,,39,40
전공선택,2학년,5973002-01,동·식물 야외실습Ⅰ-캡스톤디자인,주용성,"월10 ,11 [S1-6-101(36-101)]",1,,,31,40
전공선택,2학년,5973003-01,동물생명과학및실험,"강규호, 김경환, 조성진","월02 ,03 [S1-6-102(36-102)] 목06 ,07 [S1-6-501(36-501)]",3,,,34,40
전공선택,2학년,5973004-01,식물생명과학및실험,류호진,"목01 ,02 금01 ,02 [S1-6-210(36-210)]",3,,,34,110
전공선택,2학년,5973005-01,생화학,강규호,"수02 ,03 목03 [S1-4-101(43-101)]",3,,,32,40
전공선택,2학년,5973006-01,세포생물학,김상준,"월06 ,07 ,08 [S1-4-101(43-101)]",3,,,34,40
전공필수,3학년,5973013-01,분자동물발생학및실험,조성진,"월06 ,07 [S1-6-501(36-501)] 월08 ,09 [S1-6-102(36-102)] 화07 [S1-6-501(36-501)]",4,,,43,40
전공필수,3학년,5973014-01,식물분류학및실험,오병운,"목02 ,03 ,06 [S1-6-107(36-107)] 목07 ,08 [S1-6-102(36-102)]",4,,,39,40
전공필수,3학년,5973015-01,유전체학,김경환,"화01 ,02 목01 [S1-6-501(36-501)]",3,,,44,50
전공선택,3학년,5973016-01,동·식물 야외실습Ⅱ-캡스톤디자인,박종석,"수10 ,11 [S1-6-101(36-101)]",1,,,40,40
전공선택,3학년,5973017-01,환경생물학및실험-캡스톤디자인,주용성,"월02 ,03 [S1-6-501(36-501)] 화08 ,09 [S1-6-101(36-101)]",3,,,13,40
전공선택,3학년,5973018-01,신경생물학,김상준,"금02 ,03 ,04 [S1-6-517(36-517)]",3,,,25,50
전공선택,3학년,5973019-01,무척추동물학및실험,박종석,"수02 ,03 [S1-6-501(36-501)] 수08 ,09 [S1-6-102(36-102)]",3,,,40,40
전공필수,4학년,5973027-01,면역학,강규호,"수06 금02 ,03 [S1-6-501(36-501)]",3,,,19,50
전공선택,4학년,5973028-01,식물생태학및실험,주용성,"화06 ,07 [S1-4-101(43-101)] 수02 ,03 [S1-6-101(36-101)]",3,,,19,40
전공선택,4학년,5973029-01,분자조직학및실험-캡스톤디자인,조성진,"화02 ,03 [S1-6-102(36-102)] 수07 ,08 [S1-6-501(36-501)]",3,,,21,40
전공선택,4학년,5973030-01,진화학,박종석,"목06 ,07 [S1-4-101(43-101)]",2,,,22,40
전공선택,4학년,5973031-01,신호전달론,김경환,"수01 목02 ,03 [S1-6-501(36-501)]",3,,,17,50
전공선택,4학년,5973032-01,식물발달생물학,김경록,"금06 ,07 ,08 [S1-5-123(37-123)]",3,,,20,60
전공선택,4학년,5973033-01,생물과교육론,신세인,"월02 ,03 ,04 [E1-2-327(81-327)]",3,,,0,35
전공선택,1학년,5912250-01,기초생화학 I,"성현아, 심성보, 이영희, 장상민, 조효제","수06 ,07 ,08 [S1-4-203]",3,,,31,30
전공필수,2학년,5912015-01,생화학I,이영희,"목07 ,08 금07 [S1-6-209(36-209)]",3,,,44,50
전공선택,2학년,5912028-01,유전학,장상민,"금01 ,02 ,03 [S1-6-209(36-209)]",3,,,45,50
전공필수,2학년,5912215-01,분자생물학 I,성현아,"화01 ,02 ,03 [S1-6-209(36-209)]",3,,,48,50
전공선택,2학년,5912227-01,세포생물학개론,성현아,"목01 ,02 ,03 [S1-6-209(36-209)]",3,,,37,50
전공선택,2학년,5912238-01,실험동물학개론,심성보,"수01 ,02 ,03 [S1-4-203]",3,,,28,30
전공필수,3학년,5912012-01,분자생물학실험,이영희,"화06 ,07 ,08 ,09 ,10 ,11 [S1-5-427(37-427)]",3,,,24,20
전공필수,3학년,5912012-02,분자생물학실험,장상민,"목06 ,07 ,08 ,09 ,10 ,11 [S1-5-427(37-427)]",3,,,25,20
전공선택,3학년,5912220-01,분자세포생물학 I,이영희,"월07 ,08 화05 [S1-6-210(36-210)]",3,,,36,30
전공선택,3학년,5912229-01,면역학,하현정,"수06 ,07 ,08 [S1-6-209(36-209)]",3,,,45,50
전공선택,3학년,5912255-01,구조생물학,조효제,"수01 ,02 ,03 [S1-6-209(36-209)]",3,,,48,50
전공필수,4학년,5912222-01,생합성대사,성현아,"월06 ,07 ,08 [S1-6-209(36-209)]",3,,,30,50
전공선택,4학년,5912241-01,뇌신경발생학,심성보,"화01 ,02 ,03 [S1-4-203]",3,,,15,30
전공선택,4학년,5912248-01,세포주기 조절론,장상민,"화06 ,07 ,08 [S1-6-209(36-209)]",3,,,31,50
전공선택,4학년,5912252-01,생화학실무실습 I,이영희,"월01 ,02 ,03 ,04 [S1-4-203]",2,,,11,20
전공선택,4학년,5912256-01,인공지능 활용 신약개발,조효제,"목06 ,07 ,08 [S1-4-203]",3,,,23,30
전공선택,1학년,5960054-01,현대수학의 이해,김세정,"금01 ,02 [S1-1-435(40-435)]",2,,,31,55
전공선택,2학년,5960006-01,미분방정식,권오상,"화07 ,08 수05 [S1-1-442(40-442)]",3,,,29,55
전공선택,2학년,5960011-01,수리통계학 I,최정배,"화01 ,02 ,03 [S1-1-442(40-442)]",3,,,34,55
전공필수,2학년,5960021-01,해석학I,양창훈,"월06 ,07 화09 [S1-1-442(40-442)]",3,,,29,55
전공선택,2학년,5960058-01,벡터해석,양창훈,"월01 ,02 ,03 [S1-1-442(40-442)]",3,,,20,55
전공선택,2학년,5960060-01,이산수학,류미수,"월05 수06 ,07 [S1-1-442(40-442)]",3,,,31,55
전공필수,2학년,5960072-01,응용선형대수I,정대웅,"화06 수08 ,09 [S1-1-442(40-442)]",3,,,30,55
전공선택,3학년,5960003-01,미분기하학II,김세정,"월05 ,06 화02 [S1-1-435(40-435)]",3,,,11,55
전공선택,3학년,5960005-01,복소함수론II,김선광,"수07 ,08 목03 [S1-1-435(40-435)]",3,,,12,55
전공필수,3학년,5960025-01,현대대수학I,류미수,"월07 ,08 목05 [S1-1-435(40-435)]",3,,,28,55
전공선택,3학년,5960039-01,위상수학입문,이석종,"화03 목06 ,07 [S1-1-435(40-435)]",3,,,20,55
전공필수,3학년,5960062-01,실함수론I 및 실습,지운식,"월02 ,03 화06 ,07 [S1-1-435(40-435)]",3,,,22,55
전공선택,3학년,5960078-01,수치해석 및 실습,신재민,"화08 ,09 [S1-1-435(40-435)] 수05 ,06 [S1-1-446(40-446)]",3,,,15,34
전공선택,4학년,5960020-01,위상수학II,미지정,"월07 ,08 수07 [S1-1-452(40-452)]",3,,,8,40
전공선택,4학년,5960052-01,편미분방정식입문,권오상,"화02 ,03 수06 [S1-1-452(40-452)]",3,,,12,40
전공선택,4학년,5960065-01,대수학특강,정대웅,"월06 화08 ,09 [S1-1-452(40-452)]",3,,,12,40
전공선택,4학년,5960075-01,수학기반 기초 기계학습,신재민,"목05 ,06 ,07 [S1-1-446(40-446)]",3,,,12,34
전공필수,2학년,5961005-01,수리통계학 I,나종화,"화06 ,07 ,08 [S1-5-127(37-127)]",3,,,35,55
전공필수,2학년,5961305-01,SAS프로그래밍,정애란,"목05 ,06 ,07 [S1-5-119(37-119)]",3,,,36,45
전공필수,2학년,5961306-01,표본조사론,정연수,"화01 목01 ,02 [S1-5-127(37-127)]",3,,,36,55
전공선택,2학년,5961307-01,미적분학,서민자,"수05 ,06 ,07 [S1-5-127(37-127)]",3,,,32,55
전공선택,2학년,5961332-01,기초확률론,박선철,"월06 ,07 ,08 [S1-5-127(37-127)]",3,,,37,55
전공선택,3학년,5961035-01,통계모의실험,미지정,"월05 ,06 [S1-5-119(37-119)] 화02 ,03 [S1-5-118(37-118)]",3,,,30,40
전공선택,3학년,5961040-01,품질관리,정재환,"월07 ,08 ,09 [S1-5-118(37-118)]",3,,,34,40
전공선택,3학년,5961312-01,시계열분석,이성덕,"화06 ,07 [S1-5-118(37-118)] 목02 [S1-5-119(37-119)]",3,,,29,40
전공선택,3학년,5961313-01,다변량통계분석,나종화,"수06 ,07 ,08 [S1-5-118(37-118)]",3,,,39,40
전공필수,3학년,5961326-01,회귀분석,박선철,"수01 ,02 ,03 [S1-5-127(37-127)]",3,,,46,55
전공선택,4학년,5961319-01,기계학습,허태영,"월02 ,03 화02 ,03 [S1-5-119(37-119)]",3,,,24,45
전공선택,4학년,5961320-01,신뢰성통계분석,정대현,"월06 ,07 [S1-5-114(37-114)] 수05 [S1-5-119(37-119)]",3,,,21,40
전공선택,4학년,5961322-01,베이지안통계학,미지정,"목06 ,07 ,08 [S1-5-114(37-114)]",3,,,35,40
전공선택,4학년,5961336-01,R전산통계,김선우,"화06 ,07 ,08 [S1-5-119(37-119)]",3,,,34,45
전공선택,4학년,5961337-01,비모수통계학,정재환,"수06 ,07 ,08 [S1-5-114(37-114)]",3,,,28,40
전공선택,2학년,5964041-01,지구물질계 열역학,김윤섭,"화07 ,08 목07 [S1-6-601(36-601)]",3,,,19,50
전공필수,2학년,5964051-01,광물학개론 및 실험,박문재,"화05 ,06 목05 ,06 [S1-6-515(36-515)]",3,,,23,50
전공필수,2학년,5964052-01,층서학 및 실험,이철우,"월07 ,08 수07 ,08 [S1-6-515(36-515)]",3,,,16,50
전공선택,2학년,5964056-01,지질수학,김지수,"화01 ,02 ,03 [S1-6-601(36-601)]",3,,,19,50
전공선택,2학년,5964312-01,결정광학,정원석,"월02 ,03 ,04 [S1-6-613(36-613)]",3,,,21,40
전공선택,3학년,5964020-01,지구화학 및 실험,이인경,"화07 ,08 수05 ,06 [S1-6-618(36-618)]",3,,,14,50
전공선택,3학년,5964044-01,야외지질학,박문재,"월05 ,06 ,07 ,08 [S1-6-601(36-601)]",3,,,13,50
전공선택,3학년,5964045-01,지질도학연습,이철우,"월02 ,03 [S1-6-515(36-515)] 목07 ,08 [S1-6-613(36-613)]",3,,,20,40
전공선택,3학년,5964046-01,변성암석학 및 실험,김윤섭,"화05 ,06 [S1-6-618(36-618)] 목05 ,06 [S1-6-613(36-613)]",3,,,11,40
전공필수,3학년,5964055-01,광상학 및 실험,최상훈,"화02 ,03 수07 ,08 [S1-6-618(36-618)]",3,,,22,50
전공선택,3학년,5964304-01,자원개발공학,김종인,"금07 ,08 ,09 [S1-6-515(36-515)]",3,,,11,50
전공선택,3학년,5964309-01,지질공학(캡스톤디자인),서용석,"수02 ,03 목02 [S1-6-515(36-515)]",3,,,12,50
전공선택,4학년,5964031-01,동위원소환경지질학,이인경,"수07 ,08 ,09 [S1-6-601(36-601)]",3,,,20,50
전공선택,4학년,5964033-01,지반환경물리탐사 및 실습,김지수,"화05 ,06 목05 ,06 [S1-6-601(36-601)]",3,,,17,50
전공선택,4학년,5964034-01,공업교육론,이철우,"월10 ,11 ,12 [S1-6-515(36-515)]",3,,,3,50
전공선택,4학년,5964040-01,터널및 사면설계,문성우,"목01 ,02 ,03 [S1-6-601(36-601)]",3,,,16,50
전공선택,4학년,5964308-01,지체구조학,박문재,"수02 ,03 ,04 [S1-6-618(36-618)]",3,,,21,50
전공선택,2학년,5913005-01,기초천체물리학I,이대영,"화08 ,09 목08 ,09 [S1-4-415(43-415)]",3,,,28,70
전공필수,2학년,5913015-01,일반천문학및실습I,김경찬,"화02 ,03 수02 ,03 [S1-4-412(43-412)]",3,,,25,40
전공선택,2학년,5913021-01,천문응용수학I,김미숙,"목02 ,03 ,04 [S1-4-415(43-415)]",3,,,22,70
전공필수,2학년,5913025-01,천체관측법및실습I,안홍준,"화10 ,11 ,12 ,13 수05 [S1-4-415(43-415)]",3,,,27,70
전공선택,2학년,5913033-01,천문전산학 및 실습,전준혁,"화06 ,07 목06 ,07 [S1-2-108(41-108)]",3,,,19,48
전공선택,2학년,5913034-01,기초역학,안홍준,"월05 ,06 수06 ,07 [S1-4-415(43-415)]",3,,,24,70
전공선택,3학년,5913018-01,천문기기,김영수,"수08 ,09 ,10 ,11 [S1-4-417(43-417)]",3,,,10,60
전공필수,3학년,5913039-01,항성천문학 및 실습,서경원,"수02 ,03 금03 ,04 [S1-4-415(43-415)]",3,,,24,70
전공선택,3학년,5913043-01,전자기천체물리,최정림,"수05 ,06 ,07 [S1-4-417(43-417)]",3,,,25,60
전공선택,3학년,5913044-01,천체역학,허윤정,"화05 ,06 ,07 [S1-4-417(43-417)]",3,,,13,60
전공선택,3학년,5913055-01,대기과학,공항진,"월06 ,07 ,08 [S1-4-417(43-417)]",3,,,27,60
전공선택,3학년,5913602-01,소형망원경 천문학,김용기,"화02 ,03 목06 ,07 [S1-4-417(43-417)]",3,,,23,60
전공선택,3학년,5913606-01,인공지능 천문학I,김대원,"금06 ,07 ,08 ,09 [S1-4-417(43-417)]",3,,,0,60
전공필수,4학년,5913042-01,우주과학 및 실습,김경찬,"월02 ,03 목02 ,03 [S1-4-417(43-417)]",3,,,27,60
전공필수,2학년,5962011-01,물리화학I,박재우,"화06 목06 ,07 [S1-6-519(36-519)]",3,,,45,60
전공필수,2학년,5962025-01,유기화학I,강성민,"화02 ,03 목02 [S1-6-314(36-314)]",3,,,52,110
전공선택,2학년,5962035-01,화학수학,양민오,"월06 ,07 목03 [S1-6-518(36-518)]",3,,,38,60
전공선택,3학년,5962003-01,고급유기화학,김민,"화02 ,03 목02 [S1-6-518(36-518)]",3,,,42,60
전공필수,3학년,5962007-01,무기화학I,김영조,"월06 ,07 화07 [S1-6-314(36-314)]",3,,,47,110
전공선택,3학년,5962016-01,분석화학II,박준희,"수06 ,07 목05 [S1-6-210(36-210)]",3,,,47,110
전공선택,3학년,5962065-01,물리화학III,양민오,"화06 목06 ,07 [S1-6-314(36-314)]",3,,,28,110
전공필수,3학년,5962075-01,현대분석화학실험,박준희,"월01 ,02 ,03 ,04 [S1-6-207(36-207)]",2,,,21,50
전공필수,3학년,5962075-02,현대분석화학실험,박준희,"수01 ,02 ,03 ,04 [S1-6-207(36-207)]",2,,,23,50
전공선택,4학년,5962004-01,고분자화학,김철재,"화06 목06 ,07 [S1-6-518(36-518)]",3,,,35,60
전공선택,4학년,5962009-01,물리유기화학,김기태,"월06 ,07 수06 [S1-6-519(36-519)]",3,,,28,60
전공선택,4학년,5962020-01,양자화학,미지정,"목02 금02 ,03 [S1-6-519(36-519)]",3,,,4,60
전공선택,4학년,5962029-01,전기화학,손운용,"화07 ,08 목05 [S1-6-519(36-519)]",3,,,29,60
전공선택,4학년,5962037-01,화학반응속도론,김남준,"월02 ,03 목03 [S1-6-519(36-519)]",3,,,28,60
전공선택,4학년,5962043-01,기기분석II,김종원,"월05 수02 ,03 [S1-6-314(36-314)]",3,,,35,110
전공선택,4학년,5962055-01,화학과교육론,한재영,"월08 ,09 ,10 [S1-6-517(36-517)]",3,,,0,50
전공필수,4학년,5962071-01,유기화학 및 의약화학 실험,김철재,"수06 ,07 ,08 ,09 [S1-6-306(36-306)]",2,,,1,50
전공선택,2학년,5114002-01,정보기술의 이해,문현주,"화10 ,11 ,12 [E8-7-435(50-435)]",3,,,65,60
전공선택,2학년,5114003-01,파이썬 프로그래밍,신재혁,"수10 ,11 ,12 ,13 [E9-241(학연241)]",3,,,57,50
전공선택,3학년,5114006-01,IoT 기술과 프로그래밍,주영관,"월10 ,11 ,12 ,13 [E9-241(학연241)]",3,,,30,50
